#{"t_start": 1611321499.4353979, "env_id": "Reacher-v2"}
r,l,t
-4.432449,50,564.100101
-7.450245,50,564.15569
-4.141314,50,564.209985
-5.657973,50,564.264391
-6.442886,50,564.318444
-4.081657,50,564.372683
-10.52915,50,564.427269
-8.295833,50,564.481607
-7.781422,50,564.535411
-3.395464,50,564.590157
-6.126099,50,564.644286
-3.086855,50,564.698157
-2.114336,50,564.752665
-13.635937,50,564.806744
-4.850583,50,564.86142
-4.992996,50,564.915323
-1.65422,50,564.969353
-4.433015,50,565.023114
-8.576122,50,565.077348
-3.27584,50,565.131587
-7.26755,50,565.186615
-5.43236,50,565.240777
-4.924862,50,565.295305
-2.999785,50,565.349211
-4.710613,50,565.403717
-4.956222,50,565.458493
-5.488132,50,565.512531
-4.568275,50,565.566373
-3.976582,50,565.620769
-6.443155,50,565.675049
-6.417623,50,565.728662
-7.127054,50,565.782474
-6.235559,50,565.836414
-5.354455,50,565.890203
-7.560847,50,565.943811
-3.433702,50,565.997393
-10.79279,50,566.051391
-6.639881,50,566.105004
-4.286233,50,568.001494
-6.822149,50,568.604135
-5.274859,50,569.206815
-3.027382,50,569.807717
-4.943219,50,570.409797
-13.190017,50,571.011061
-6.234485,50,571.611343
-6.515579,50,572.214233
-5.406249,50,572.816545
-3.360958,50,573.415926
-5.264047,50,574.015932
-4.632212,50,574.615204
-4.957515,50,575.213348
-4.460432,50,575.81567
-5.308301,50,576.419411
-3.802991,50,577.023203
-4.641262,50,577.623931
-6.751498,50,578.228985
-4.687536,50,578.826542
-7.683559,50,579.427719
-4.971357,50,580.025702
-1.766025,50,580.629341
-6.190157,50,581.233111
-5.941434,50,581.836783
-9.914513,50,582.442664
-5.787048,50,583.047256
-4.734964,50,583.652723
-2.720007,50,584.252364
-7.714544,50,584.853725
-4.772317,50,585.457179
-3.224372,50,586.053159
-6.188527,50,586.652322
-4.992492,50,587.253687
-4.593713,50,587.853597
-1.531853,50,588.454498
-5.434703,50,589.055269
-3.833405,50,589.653293
-7.092919,50,590.254486
-5.770482,50,590.859313
-3.779169,50,591.460846
-2.812964,50,592.060753
-3.372046,50,593.847003
-4.620974,50,593.901504
-2.572811,50,593.954871
-5.939098,50,594.008879
-3.310794,50,594.063607
-6.765633,50,594.117357
-4.60558,50,594.171842
-3.977488,50,594.226152
-4.472863,50,594.280877
-6.672529,50,594.334771
-4.742669,50,594.388736
-3.71106,50,594.442893
-2.965171,50,594.497232
-4.214591,50,594.552694
-6.817507,50,594.606836
-4.988257,50,594.660963
-4.585037,50,594.714777
-5.383048,50,594.769411
-2.29877,50,594.823318
-1.637571,50,594.8774
-5.632329,50,594.930722
-3.506353,50,594.985105
-5.999353,50,595.039356
-6.121425,50,595.092894
-1.938349,50,595.146957
-6.1788,50,595.200524
-1.293014,50,595.254993
-7.516117,50,595.310585
-5.005841,50,595.364508
-6.871851,50,595.41822
-9.712952,50,595.472131
-2.254104,50,595.526281
-8.297193,50,595.581078
-7.487805,50,595.635248
-5.000593,50,595.689307
-4.304946,50,595.742914
-4.817847,50,595.796655
-7.567488,50,595.850421
-4.280155,50,595.903784
-2.309732,50,595.957017
-0.977296,50,596.01038
-5.093002,50,597.588821
-2.550085,50,597.643755
-3.982666,50,597.697344
-5.164472,50,597.750803
-4.50221,50,597.805286
-4.847208,50,597.859704
-4.902313,50,597.913371
-8.801416,50,597.966687
-5.530952,50,598.020319
-3.915766,50,598.074239
-4.636426,50,598.128339
-5.299077,50,598.182406
-8.973332,50,598.23625
-5.138548,50,598.290622
-6.27691,50,598.346352
-6.012818,50,598.400178
-6.408187,50,598.454537
-7.694444,50,598.508133
-4.819646,50,598.562329
-5.365255,50,598.616051
-4.576558,50,598.670444
-4.772677,50,598.724373
-6.539489,50,598.778396
-7.49368,50,598.831863
-5.242814,50,598.885951
-2.681763,50,598.938995
-7.751319,50,598.993081
-4.943269,50,599.047046
-2.737732,50,599.100991
-4.832541,50,599.154582
-8.095696,50,599.209067
-4.734795,50,599.263527
-7.971937,50,599.318648
-6.129823,50,599.372676
-6.450687,50,599.426447
-4.519438,50,599.480958
-3.869559,50,599.534683
-6.180513,50,599.588176
-3.118142,50,599.642214
-10.208895,50,599.695772
-8.418856,50,599.748971
-3.936053,50,601.328525
-6.501461,50,601.38255
-6.600131,50,601.436325
-5.97289,50,601.490296
-5.920716,50,601.543709
-5.003308,50,601.597389
-2.732945,50,601.651249
-2.439176,50,601.705066
-4.6291,50,601.758891
-7.294039,50,601.812764
-7.184278,50,601.866614
-6.112421,50,601.919762
-2.860857,50,601.973465
-6.352133,50,602.027265
-5.496656,50,602.080981
-8.635825,50,602.13475
-4.313608,50,602.188104
-4.461418,50,602.242231
-6.046733,50,602.29587
-3.66578,50,602.351255
-5.118713,50,602.404554
-2.360097,50,602.458606
-2.499451,50,602.512206
-4.281154,50,602.566027
-5.396705,50,602.62001
-5.531615,50,602.673972
-6.707124,50,602.727896
-4.047302,50,602.781849
-1.897153,50,602.835271
-10.719309,50,602.889351
-6.059431,50,602.942601
-6.131347,50,602.998722
-5.422678,50,603.054545
-4.702309,50,603.108387
-9.039304,50,603.1618
-3.664058,50,603.215422
-6.643129,50,603.269367
-0.897367,50,603.32412
-2.435671,50,603.377838
-7.127929,50,603.431643
-5.956219,50,603.485483
-2.526457,50,605.060592
-7.514155,50,605.11411
-6.469698,50,605.167346
-6.088441,50,605.220797
-6.346985,50,605.274546
-8.660452,50,605.32911
-4.988462,50,605.383007
-2.645985,50,605.436635
-2.684794,50,605.49048
-2.381703,50,605.543691
-3.945018,50,605.597654
-6.958409,50,605.651741
-4.675283,50,605.70507
-5.876586,50,605.75827
-6.538643,50,605.811346
-7.087398,50,605.864835
-3.1789,50,605.918299
-9.530198,50,605.971592
-6.66284,50,606.025006
-2.752355,50,606.078743
-6.945758,50,606.132594
-7.064518,50,606.186223
-6.028135,50,606.240099
-5.687433,50,606.294415
-5.110701,50,606.349748
-6.992236,50,606.403678
-7.589616,50,606.457305
-4.46376,50,606.511218
-3.534287,50,606.564895
-7.355903,50,606.618902
-7.248005,50,606.673172
-4.643824,50,606.72731
-4.122288,50,606.781024
-2.209206,50,606.83446
-4.709865,50,606.888098
-7.944868,50,606.941569
-5.412973,50,606.995638
-7.44515,50,607.048949
-5.461001,50,607.102987
-12.711923,50,607.157988
-2.907242,50,607.212266
-2.003414,50,608.790745
-3.183094,50,608.844985
-4.273178,50,608.898537
-4.716199,50,608.95264
-5.894634,50,609.006133
-5.963236,50,609.060192
-3.440168,50,609.113969
-4.692346,50,609.168108
-5.114661,50,609.221843
-5.400109,50,609.276555
-3.967625,50,609.330221
-6.951833,50,609.385457
-3.56376,50,609.439448
-4.39959,50,609.493556
-1.126321,50,609.546731
-6.012755,50,609.600675
-4.628969,50,609.654847
-4.354329,50,609.708515
-4.559311,50,609.762592
-3.923475,50,609.816042
-7.592203,50,609.87062
-6.407966,50,609.924632
-5.161715,50,609.978612
-5.324724,50,610.032521
-3.865989,50,610.086538
-6.674439,50,610.140619
-2.350187,50,610.194527
-7.354739,50,610.249037
-6.216948,50,610.303513
-6.848521,50,610.358469
-4.791213,50,610.412999
-12.179147,50,610.467187
-3.365114,50,610.521476
-6.603346,50,610.575758
-5.768876,50,610.630122
-5.049878,50,610.684355
-4.880189,50,610.738172
-6.674294,50,610.792196
-6.682325,50,610.845975
-7.606433,50,610.899723
-3.607365,50,610.953137
-5.424116,50,612.531773
-7.514701,50,612.586089
-6.568394,50,612.640292
-4.021224,50,612.694523
-2.766186,50,612.747854
-2.768485,50,612.80157
-2.428158,50,612.8556
-1.705268,50,612.908999
-9.522308,50,612.962599
-4.708906,50,613.016249
-7.280476,50,613.069947
-6.141062,50,613.124021
-6.586356,50,613.177866
-6.956254,50,613.231776
-5.940758,50,613.285233
-7.149247,50,613.338719
-3.429386,50,613.393388
-5.98853,50,613.447795
-7.009198,50,613.501787
-3.801753,50,613.555461
-5.718711,50,613.60994
-6.148097,50,613.663957
-6.71219,50,613.717514
-4.658539,50,613.771456
-3.400023,50,613.825199
-5.470191,50,613.878987
-3.773579,50,613.932266
-4.552192,50,613.986366
-6.963331,50,614.039958
-5.401212,50,614.093634
-5.573958,50,614.147867
-6.943167,50,614.201606
-8.36809,50,614.255525
-3.690698,50,614.309754
-7.123725,50,614.363923
-4.034112,50,614.418769
-9.306761,50,614.472807
-4.421874,50,614.526777
-7.131616,50,614.581035
-3.61607,50,614.635294
-2.047231,50,614.689276
-3.585939,50,616.264632
-3.888976,50,616.318237
-5.115148,50,616.371777
-4.312865,50,616.42673
-6.454893,50,616.480749
-5.603325,50,616.534295
-6.531331,50,616.588402
-4.658704,50,616.642451
-5.159533,50,616.69668
-4.702003,50,616.750359
-5.899577,50,616.804561
-11.784724,50,616.858688
-2.546154,50,616.912416
-3.848422,50,616.965654
-5.893877,50,617.019579
-6.663749,50,617.07316
-4.880141,50,617.126749
-3.589761,50,617.180785
-4.550288,50,617.234952
-5.304518,50,617.288473
-5.258085,50,617.342141
-4.755947,50,617.397243
-6.911485,50,617.451179
-4.739972,50,617.505678
-4.567334,50,617.559402
-5.942638,50,617.613552
-7.55675,50,617.668368
-7.652009,50,617.722302
-4.650085,50,617.77603
-4.130578,50,617.8296
-6.562359,50,617.883848
-4.604047,50,617.937005
-5.58484,50,617.990542
-3.576803,50,618.04405
-7.50295,50,618.097908
-6.225775,50,618.152019
-6.038391,50,618.206304
-5.525367,50,618.260306
-6.603534,50,618.314204
-9.490791,50,618.367752
-5.151369,50,618.422257
-3.394784,50,619.995796
-6.155874,50,620.049949
-6.380207,50,620.103808
-3.482929,50,620.15774
-3.202331,50,620.211652
-5.356451,50,620.26553
-5.022831,50,620.3194
-4.225193,50,620.373344
-3.443168,50,620.428461
-4.976675,50,620.482631
-5.554736,50,620.536931
-7.067302,50,620.59146
-5.050558,50,620.645534
-8.494578,50,620.699606
-4.804818,50,620.753671
-5.618326,50,620.807675
-6.146507,50,620.861599
-7.330635,50,620.915279
-6.603057,50,620.968544
-9.621175,50,621.022167
-4.739618,50,621.076016
-4.152955,50,621.130185
-6.044195,50,621.184065
-5.764001,50,621.238476
-1.730186,50,621.292052
-1.640719,50,621.345456
-4.43237,50,621.400198
-2.841484,50,621.454273
-3.427562,50,621.50857
-7.036554,50,621.562123
-6.792397,50,621.615708
-2.076458,50,621.669724
-4.53706,50,621.723727
-6.971117,50,621.77767
-0.967726,50,621.831198
-6.916333,50,621.885218
-4.438346,50,621.938573
-6.011885,50,621.992497
-3.56881,50,622.046152
-7.165446,50,622.100468
-5.802157,50,622.154153
-7.081229,50,623.736615
-13.072369,50,623.790454
-6.610965,50,623.844183
-5.404586,50,623.898381
-4.650231,50,623.951926
-5.454487,50,624.005839
-6.117926,50,624.059599
-4.684572,50,624.113352
-4.690645,50,624.166825
-5.224744,50,624.220983
-5.413313,50,624.275401
-8.235307,50,624.329774
-6.183489,50,624.384134
-7.35184,50,624.439319
-5.608571,50,624.493613
-6.800267,50,624.547659
-4.452709,50,624.601791
-6.525153,50,624.656771
-2.359937,50,624.710752
-6.691295,50,624.764581
-9.659591,50,624.818293
-4.015269,50,624.872247
-6.416079,50,624.925663
-5.385229,50,624.979083
-6.380076,50,625.032381
-2.489884,50,625.085995
-6.538921,50,625.139924
-10.773864,50,625.193898
-5.916927,50,625.248189
-4.915547,50,625.30181
-5.632326,50,625.355901
-5.715344,50,625.409647
-7.311007,50,625.463905
-10.927817,50,625.517275
-4.804796,50,625.571637
-3.034669,50,625.625488
-3.979945,50,625.679664
-2.166893,50,625.733389
-10.266752,50,625.787388
-5.952638,50,625.841151
-5.635242,50,625.895304
-5.187176,50,627.472929
-2.694725,50,627.526859
-2.844998,50,627.580806
-4.557265,50,627.635137
-3.67272,50,627.689374
-3.6398,50,627.743102
-3.111159,50,627.797253
-12.303455,50,627.852613
-6.903689,50,627.907125
-3.916178,50,627.96096
-3.046305,50,628.015022
-6.607589,50,628.069026
-4.440465,50,628.123192
-6.197725,50,628.177641
-4.346407,50,628.232539
-6.281316,50,628.286709
-5.512901,50,628.340352
-3.685999,50,628.39526
-5.132877,50,628.450844
-7.354091,50,628.505414
-5.171839,50,628.559886
-7.455801,50,628.613759
-3.829049,50,628.667866
-4.25518,50,628.721653
-4.974285,50,628.776539
-1.66155,50,628.830423
-2.668809,50,628.885059
-2.486886,50,628.940075
-4.196066,50,628.993977
-7.412038,50,629.048008
-6.858212,50,629.102328
-4.61965,50,629.156249
-6.004293,50,629.21026
-3.623402,50,629.264686
-4.151245,50,629.319814
-2.067564,50,629.373733
-3.278514,50,629.428233
-6.420855,50,629.48331
-0.999341,50,629.537174
-3.191342,50,629.592458
-5.433814,50,631.169136
-2.256135,50,631.228275
-5.887619,50,631.282854
-3.463087,50,631.336803
-5.770136,50,631.390323
-6.725433,50,631.445055
-5.731546,50,631.499458
-3.761951,50,631.552984
-2.426808,50,631.607087
-5.333914,50,631.66116
-6.049014,50,631.714836
-5.150091,50,631.768085
-6.095228,50,631.822233
-4.796775,50,631.876411
-3.360597,50,631.930356
-2.004673,50,631.984141
-8.815535,50,632.037722
-1.696141,50,632.091914
-3.423132,50,632.145698
-5.635302,50,632.200161
-8.745643,50,632.254225
-4.039845,50,632.308098
-7.457518,50,632.361607
-4.732345,50,632.415759
-4.235541,50,632.471044
-6.60135,50,632.525179
-6.871048,50,632.57944
-7.411881,50,632.634254
-7.146009,50,632.689423
-6.689655,50,632.743272
-4.878311,50,632.799165
-9.149798,50,632.85432
-5.910589,50,632.90847
-2.082603,50,632.961976
-8.918419,50,633.015605
-6.588183,50,633.069579
-5.724626,50,633.123648
-8.212725,50,633.177563
-9.878018,50,633.231647
-2.865618,50,633.285683
-3.571861,50,633.339841
-4.422616,50,634.917092
-3.424808,50,634.97626
-5.830784,50,635.030522
-6.122404,50,635.084577
-6.501779,50,635.138422
-8.791619,50,635.193782
-5.36436,50,635.2478
-6.52197,50,635.301702
-3.527928,50,635.355776
-5.702915,50,635.410778
-5.840803,50,635.464744
-5.928697,50,635.51903
-6.135544,50,635.57286
-5.776041,50,635.627532
-2.218578,50,635.681665
-7.348677,50,635.735424
-6.805439,50,635.788867
-3.437772,50,635.843442
-8.205565,50,635.897394
-6.386114,50,635.950951
-4.914933,50,636.005402
-6.381456,50,636.059556
-5.002765,50,636.113876
-10.680619,50,636.168103
-11.149628,50,636.222045
-6.745141,50,636.276446
-9.295253,50,636.330316
-4.557827,50,636.384722
-7.343178,50,636.438771
-6.507183,50,636.493733
-6.701086,50,636.54761
-7.783089,50,636.602324
-7.14445,50,636.656471
-3.966738,50,636.71079
-10.691561,50,636.764076
-6.722764,50,636.817827
-9.946714,50,636.871675
-14.741811,50,636.925675
-6.326654,50,636.980079
-2.664426,50,637.033911
-5.227749,50,637.08778
-5.32529,50,638.665757
-7.415362,50,638.724373
-3.938369,50,638.777696
-6.84964,50,638.831549
-4.423951,50,638.88614
-2.921475,50,638.939431
-4.489628,50,638.993374
-6.179084,50,639.047133
-4.710452,50,639.101045
-4.393254,50,639.155038
-8.74429,50,639.208853
-5.002341,50,639.262724
-2.648013,50,639.316788
-4.534234,50,639.370451
-5.003155,50,639.424436
-5.68669,50,639.478779
-6.186629,50,639.533651
-5.178706,50,639.58699
-5.986396,50,639.640477
-6.949534,50,639.694438
-7.964405,50,639.74812
-6.283462,50,639.801664
-6.241019,50,639.855395
-4.329452,50,639.909351
-3.373023,50,639.962666
-8.61809,50,640.015827
-5.646533,50,640.069418
-3.404619,50,640.12355
-6.050275,50,640.177121
-4.537514,50,640.231307
-3.897351,50,640.285321
-4.423475,50,640.33916
-5.187294,50,640.392558
-7.96354,50,640.446262
-5.265662,50,640.500988
-4.785297,50,640.55436
-3.163626,50,640.61055
-9.241631,50,640.664666
-6.336039,50,640.718249
-11.402609,50,640.771677
-6.431975,50,640.825497
-3.680152,50,642.400402
-5.692889,50,642.45893
-5.281658,50,642.513784
-6.203985,50,642.568084
-3.362254,50,642.621649
-7.824309,50,642.675761
-3.152925,50,642.72935
-6.575414,50,642.782823
-4.48788,50,642.836107
-6.75357,50,642.890254
-4.839987,50,642.94383
-5.077281,50,642.997256
-4.620449,50,643.051301
-9.757322,50,643.104923
-4.339871,50,643.158601
-4.445188,50,643.212226
-3.544214,50,643.265912
-2.864683,50,643.319925
-6.998778,50,643.373423
-6.738303,50,643.427004
-5.344312,50,643.48068
-7.663232,50,643.535687
-4.944555,50,643.589136
-3.58524,50,643.643059
-12.864467,50,643.69683
-4.315164,50,643.750822
-3.845744,50,643.804451
-4.013296,50,643.858575
-5.407438,50,643.912853
-4.545104,50,643.966178
-5.332999,50,644.019488
-4.47401,50,644.073014
-6.360649,50,644.12714
-4.170836,50,644.181305
-3.009692,50,644.235475
-4.235986,50,644.289211
-6.160754,50,644.342936
-7.882805,50,644.396557
-4.369821,50,644.450908
-7.871834,50,644.504441
-1.630409,50,644.559465
-6.227748,50,646.135419
-1.977267,50,646.194438
-2.647969,50,646.248781
-3.36233,50,646.302611
-6.264692,50,646.356057
-3.82785,50,646.409522
-4.480472,50,646.463431
-3.134334,50,646.517669
-6.478262,50,646.572107
-5.016255,50,646.626168
-5.667552,50,646.680458
-3.825366,50,646.734108
-6.916218,50,646.787596
-12.855519,50,646.841017
-7.373756,50,646.89529
-5.012222,50,646.948645
-4.213023,50,647.002411
-7.531857,50,647.056578
-2.852606,50,647.110349
-4.483545,50,647.163754
-5.313804,50,647.217227
-1.84026,50,647.271455
-4.077215,50,647.32507
-7.256706,50,647.378471
-1.949154,50,647.431926
-6.609959,50,647.485657
-3.53388,50,647.540754
-5.61049,50,647.594651
-4.239638,50,647.648766
-4.832758,50,647.702515
-2.503329,50,647.756187
-4.250109,50,647.809706
-9.312,50,647.863959
-4.034892,50,647.91792
-2.542168,50,647.971163
-5.31755,50,648.0249
-5.40396,50,648.078729
-6.758861,50,648.132939
-6.05443,50,648.186807
-8.283272,50,648.240819
-6.499438,50,648.294676
-4.157319,50,649.874377
-8.97703,50,649.932106
-6.247793,50,649.98605
-4.881988,50,650.04021
-4.385526,50,650.094061
-4.223788,50,650.148154
-5.946386,50,650.202128
-6.044316,50,650.256905
-9.228373,50,650.311242
-4.389803,50,650.364975
-4.193903,50,650.421082
-2.617334,50,650.475815
-6.480613,50,650.529738
-7.411046,50,650.584982
-6.691727,50,650.640176
-4.187381,50,650.694499
-9.803088,50,650.748896
-6.423852,50,650.802936
-6.576689,50,650.857175
-1.114185,50,650.911286
-6.670044,50,650.965613
-8.944085,50,651.019868
-6.549215,50,651.073947
-3.924187,50,651.129007
-4.075365,50,651.183389
-7.084455,50,651.237954
-2.223441,50,651.292604
-4.429621,50,651.347158
-7.419667,50,651.401552
-3.56991,50,651.456768
-4.210022,50,651.511521
-4.832305,50,651.567027
-6.760915,50,651.621624
-1.633093,50,651.676257
-4.82589,50,651.730697
-2.163214,50,651.784607
-6.711313,50,651.838563
-2.916173,50,651.892528
-2.218629,50,651.946641
-1.199502,50,652.000738
-6.338632,50,652.054878
-7.578738,50,653.631317
-3.582713,50,653.688888
-6.497114,50,653.743336
-7.056956,50,653.797569
-5.00737,50,653.851395
